,product_ID,sale_date,sales_rep,region,quantity_Sold,product_category,unit_cost,unit_price,customer_type,payment_method,sales_channel,sales,cost_of_sales,gross margin
627,1078,2024-01-01,David,East,42,Food,63.41,314.93,Returning,Cash,Retail,13227.06,2663.22,10563.84
628,1095,2023-11-26,Charlie,West,7,Food,4257.24,4355.87,Returning,Bank Transfer,Online,30491.09,29800.68,690.4099999999999
629,1052,2023-04-17,Alice,South,2,Food,1935.41,2305.44,Returning,Credit Card,Online,4610.88,3870.82,740.06
630,1083,2023-08-14,Eve,West,42,Clothing,2505.41,2638.96,New,Bank Transfer,Online,110836.32,105227.22,5609.100000000006
631,1016,2023-11-09,Charlie,South,24,Furniture,88.44,338.94,New,Cash,Online,8134.5599999999995,2122.56,6012.0
632,1069,2023-08-06,Bob,North,4,Electronics,2485.86,2532.8700000000003,New,Credit Card,Online,10131.480000000001,9943.44,188.04000000000087
633,1099,2023-08-29,Alice,West,44,Clothing,4933.11,5245.86,Returning,Bank Transfer,Retail,230817.84,217056.84,13761.0
634,1012,2023-09-16,David,South,19,Electronics,1427.42,1763.69,New,Cash,Retail,33510.11,27120.980000000003,6389.129999999997
635,1025,2023-09-19,Alice,East,26,Electronics,2007.32,2202.87,Returning,Cash,Online,57274.619999999995,52190.32,5084.299999999996
636,1052,2023-01-05,Bob,North,11,Clothing,3451.59,3929.26,New,Credit Card,Retail,43221.86,37967.490000000005,5254.369999999995
637,1085,2023-09-18,Eve,East,40,Clothing,4083.23,4521.57,New,Bank Transfer,Retail,180862.8,163329.2,17533.599999999977
638,1100,2023-02-23,Eve,North,43,Furniture,2116.09,2472.98,New,Credit Card,Retail,106338.14,90991.87000000001,15346.26999999999
639,1053,2023-02-16,Eve,West,11,Furniture,1582.86,1942.55,New,Credit Card,Retail,21368.05,17411.46,3956.59
640,1023,2023-08-03,David,West,45,Food,4692.24,4825.92,Returning,Bank Transfer,Retail,217166.4,211150.8,6015.600000000006
641,1016,2023-06-26,Charlie,North,3,Electronics,3401.87,3733.71,Returning,Bank Transfer,Retail,11201.130000000001,10205.61,995.5200000000004
642,1057,2023-01-09,Charlie,North,12,Furniture,639.16,746.28,Returning,Bank Transfer,Retail,8955.36,7669.92,1285.4400000000005
643,1039,2023-04-09,Alice,North,3,Food,391.19,471.75,Returning,Cash,Online,1415.25,1173.57,241.68000000000006
644,1053,2023-01-20,David,West,42,Furniture,2443.57,2943.3100000000004,New,Cash,Online,123619.02000000002,102629.94,20989.080000000016
645,1042,2023-08-29,Eve,South,27,Clothing,1139.45,1454.41,Returning,Bank Transfer,Online,39269.07,30765.15,8503.919999999998
646,1058,2023-03-02,Eve,East,49,Furniture,1307.22,1528.4,Returning,Cash,Retail,74891.6,64053.78,10837.820000000007
647,1039,2023-06-27,Bob,East,2,Electronics,4394.58,4545.78,Returning,Credit Card,Retail,9091.56,8789.16,302.39999999999964
648,1014,2023-12-04,Bob,West,49,Furniture,493.35,799.27,New,Bank Transfer,Online,39164.229999999996,24174.15,14990.079999999994
649,1095,2023-03-03,Eve,East,16,Electronics,3591.05,3625.35,Returning,Credit Card,Retail,58005.6,57456.8,548.7999999999956
650,1005,2023-05-25,Eve,North,2,Clothing,1392.15,1448.5400000000002,Returning,Bank Transfer,Retail,2897.0800000000004,2784.3,112.7800000000002
651,1035,2023-08-04,David,South,30,Electronics,3813.62,3839.72,New,Credit Card,Online,115191.59999999999,114408.59999999999,783.0
652,1087,2023-01-03,Charlie,East,20,Furniture,3625.94,3880.53,New,Bank Transfer,Online,77610.6,72518.8,5091.800000000003
653,1093,2023-06-09,Bob,South,38,Food,86.59,390.89,Returning,Credit Card,Online,14853.82,3290.42,11563.4
654,1075,2023-08-15,Charlie,North,28,Clothing,2570.22,2610.84,Returning,Bank Transfer,Retail,73103.52,71966.15999999999,1137.3600000000151
655,1018,2023-09-26,David,East,25,Furniture,739.63,1103.03,New,Bank Transfer,Retail,27575.75,18490.75,9085.0
656,1076,2023-04-30,Eve,West,32,Clothing,4337.82,4460.71,Returning,Cash,Retail,142742.72,138810.24,3932.4800000000105
657,1009,2023-03-30,Charlie,South,10,Clothing,4364.35,4710.1,New,Credit Card,Online,47101.0,43643.5,3457.5
658,1074,2023-11-25,Eve,North,42,Furniture,2120.81,2611.94,Returning,Cash,Online,109701.48,89074.02,20627.459999999992
659,1058,2023-03-09,Eve,South,40,Furniture,2249.76,2598.4,Returning,Credit Card,Retail,103936.0,89990.40000000001,13945.599999999991
660,1017,2023-12-23,Alice,East,33,Food,1551.25,1994.01,Returning,Cash,Online,65802.33,51191.25,14611.080000000002
661,1007,2023-04-08,Charlie,East,13,Clothing,3597.2,4071.82,Returning,Bank Transfer,Online,52933.66,46763.6,6170.060000000005
662,1046,2023-09-24,Charlie,West,41,Clothing,1825.37,2073.88,Returning,Cash,Retail,85029.08,74840.17,10188.910000000003
663,1013,2023-04-15,Eve,North,42,Furniture,1375.57,1729.71,New,Cash,Online,72647.82,57773.939999999995,14873.880000000012
664,1040,2023-11-19,David,North,47,Electronics,2189.54,2617.0,New,Bank Transfer,Online,122999.0,102908.38,20090.619999999995
665,1042,2023-05-03,Alice,West,37,Furniture,502.86,687.6,Returning,Cash,Online,25441.2,18605.82,6835.380000000001
666,1009,2023-01-29,Eve,West,16,Clothing,3745.69,3883.77,Returning,Bank Transfer,Retail,62140.32,59931.04,2209.279999999999
667,1050,2023-05-17,Bob,North,45,Furniture,112.35,586.18,Returning,Credit Card,Retail,26378.1,5055.75,21322.35
668,1027,2023-07-14,Bob,South,22,Food,3240.2,3606.09,New,Cash,Online,79333.98000000001,71284.4,8049.580000000016
669,1066,2023-08-14,Alice,South,20,Electronics,955.18,1072.82,New,Bank Transfer,Retail,21456.399999999998,19103.6,2352.7999999999993
670,1005,2023-11-28,David,West,43,Furniture,1200.4,1430.45,New,Bank Transfer,Retail,61509.35,51617.200000000004,9892.149999999994
671,1029,2023-06-19,Eve,South,27,Food,3196.38,3596.6400000000003,New,Cash,Retail,97109.28000000001,86302.26000000001,10807.020000000004
672,1037,2023-01-09,Charlie,North,41,Clothing,4965.07,5243.13,New,Credit Card,Online,214968.33000000002,203567.87,11400.460000000021
673,1038,2023-02-09,Alice,East,16,Furniture,3899.7,4228.18,New,Cash,Retail,67650.88,62395.2,5255.680000000008
674,1083,2023-01-25,David,East,34,Clothing,1167.91,1547.2600000000002,New,Bank Transfer,Online,52606.84000000001,39708.94,12897.900000000009
675,1008,2023-09-18,Charlie,South,32,Food,921.32,1236.1,New,Credit Card,Online,39555.2,29482.24,10072.959999999995
676,1065,2023-08-14,Bob,West,26,Clothing,4337.85,4612.490000000001,Returning,Cash,Retail,119924.74000000002,112784.1,7140.640000000014
677,1086,2023-05-04,Bob,West,25,Food,2248.71,2626.02,New,Bank Transfer,Online,65650.5,56217.75,9432.75
678,1017,2023-02-07,Charlie,West,2,Food,728.41,1094.92,New,Cash,Retail,2189.84,1456.82,733.0200000000002
679,1071,2023-11-24,Alice,West,12,Food,4317.95,4636.59,New,Credit Card,Retail,55639.08,51815.399999999994,3823.6800000000076
680,1089,2023-09-08,Bob,West,40,Furniture,4089.66,4275.96,New,Credit Card,Online,171038.4,163586.4,7452.0
681,1045,2023-06-25,Eve,South,9,Clothing,4920.34,5129.1900000000005,Returning,Credit Card,Online,46162.71000000001,44283.06,1879.6500000000087
682,1004,2023-03-31,Charlie,East,12,Clothing,4553.23,5038.74,New,Credit Card,Retail,60464.88,54638.759999999995,5826.120000000003
683,1036,2023-02-06,Charlie,East,26,Electronics,4266.36,4331.429999999999,Returning,Credit Card,Retail,112617.17999999998,110925.35999999999,1691.8199999999924
684,1070,2023-11-12,Bob,South,9,Electronics,310.24,451.81,Returning,Cash,Retail,4066.29,2792.16,1274.13
685,1031,2023-06-25,Alice,West,10,Electronics,566.86,818.14,Returning,Credit Card,Retail,8181.4,5668.6,2512.7999999999993
686,1019,2023-10-11,Eve,South,32,Electronics,2866.47,3286.47,New,Credit Card,Online,105167.04,91727.04,13440.0
687,1061,2023-03-22,Alice,East,34,Clothing,2680.82,2771.02,New,Bank Transfer,Online,94214.68,91147.88,3066.7999999999884
688,1054,2023-04-24,David,North,48,Food,2316.92,2462.63,New,Credit Card,Online,118206.24,111212.16,6994.080000000002
689,1039,2023-02-09,David,South,20,Food,2014.11,2056.35,Returning,Bank Transfer,Retail,41127.0,40282.2,844.8000000000029
690,1091,2023-10-28,Bob,West,39,Furniture,2184.49,2540.42,Returning,Bank Transfer,Online,99076.38,85195.10999999999,13881.270000000019
691,1074,2023-08-12,Bob,East,2,Food,2868.02,2994.74,Returning,Bank Transfer,Online,5989.48,5736.04,253.4399999999996
692,1090,2023-11-14,Bob,East,1,Clothing,60.28,260.73,Returning,Cash,Online,260.73,60.28,200.45000000000002
693,1019,2023-12-15,David,East,36,Clothing,1340.51,1567.92,New,Cash,Online,56445.12,48258.36,8186.760000000002
694,1039,2023-04-25,Alice,East,24,Clothing,2615.48,3062.2200000000003,New,Bank Transfer,Retail,73493.28,62771.520000000004,10721.759999999995
695,1067,2023-07-05,Alice,West,27,Furniture,3624.97,3836.52,New,Cash,Online,103586.04,97874.18999999999,5711.850000000006
696,1045,2023-11-19,Bob,North,2,Electronics,912.08,993.24,Returning,Credit Card,Online,1986.48,1824.16,162.31999999999994
697,1013,2023-02-25,Eve,East,31,Food,2757.06,3023.97,Returning,Cash,Online,93743.06999999999,85468.86,8274.209999999992
698,1092,2023-02-09,Alice,South,14,Clothing,3586.58,4068.43,New,Credit Card,Online,56958.02,50212.119999999995,6745.9000000000015
699,1058,2023-12-20,David,North,2,Clothing,2250.91,2558.68,New,Credit Card,Retail,5117.36,4501.82,615.54
700,1020,2023-02-09,Charlie,East,29,Electronics,184.05,675.9100000000001,Returning,Cash,Retail,19601.390000000003,5337.450000000001,14263.940000000002
701,1092,2023-12-13,Charlie,North,15,Clothing,2273.88,2696.02,New,Cash,Online,40440.3,34108.200000000004,6332.0999999999985
702,1072,2023-08-25,Charlie,South,12,Food,1517.4,1545.02,New,Bank Transfer,Retail,18540.239999999998,18208.800000000003,331.43999999999505
703,1061,2023-10-16,Eve,East,37,Furniture,4651.77,4984.39,Returning,Cash,Retail,184422.43000000002,172115.49000000002,12306.940000000002
704,1039,2023-09-19,Bob,South,28,Clothing,666.84,817.36,Returning,Cash,Retail,22886.08,18671.52,4214.560000000001
705,1001,2023-08-04,David,West,20,Food,3279.76,3563.9700000000003,Returning,Cash,Retail,71279.40000000001,65595.20000000001,5684.199999999997
706,1003,2023-05-27,Eve,East,39,Clothing,310.96,457.84,New,Credit Card,Online,17855.76,12127.439999999999,5728.32
707,1077,2023-12-02,David,East,24,Electronics,2258.54,2439.49,Returning,Credit Card,Retail,58547.759999999995,54204.96,4342.799999999996
708,1092,2023-06-17,David,East,21,Clothing,2792.2,3254.55,New,Credit Card,Retail,68345.55,58636.2,9709.350000000006
709,1062,2023-04-02,Bob,East,10,Clothing,1524.88,1636.14,New,Bank Transfer,Online,16361.400000000001,15248.800000000001,1112.6000000000004
710,1063,2023-12-19,Charlie,West,46,Furniture,2302.62,2740.93,Returning,Bank Transfer,Online,126082.78,105920.51999999999,20162.26000000001
711,1025,2023-02-28,Bob,East,14,Electronics,859.59,884.51,New,Bank Transfer,Online,12383.14,12034.26,348.8799999999992
712,1056,2023-02-28,Eve,North,37,Electronics,1555.41,1609.94,Returning,Credit Card,Online,59567.78,57550.170000000006,2017.6099999999933
713,1033,2023-10-31,Eve,East,18,Furniture,3124.48,3553.27,Returning,Cash,Retail,63958.86,56240.64,7718.220000000001
714,1038,2023-06-18,Eve,West,24,Clothing,1543.91,1862.88,New,Bank Transfer,Online,44709.12,37053.840000000004,7655.279999999999
715,1006,2023-09-26,Bob,East,14,Food,4503.73,4879.879999999999,New,Bank Transfer,Retail,68318.31999999999,63052.219999999994,5266.0999999999985
716,1058,2023-12-29,David,North,34,Electronics,3160.61,3273.2200000000003,Returning,Credit Card,Retail,111289.48000000001,107460.74,3828.7400000000052
717,1044,2023-02-14,David,West,12,Electronics,2221.31,2494.48,Returning,Bank Transfer,Online,29933.760000000002,26655.72,3278.040000000001
718,1045,2023-12-11,Alice,West,22,Clothing,241.85,613.09,Returning,Cash,Online,13487.980000000001,5320.7,8167.280000000002
719,1032,2023-06-30,Eve,North,6,Clothing,2522.76,2840.1400000000003,Returning,Credit Card,Retail,17040.840000000004,15136.560000000001,1904.2800000000025
720,1045,2023-06-19,David,North,36,Electronics,3835.64,4076.77,Returning,Credit Card,Retail,146763.72,138083.04,8680.679999999993
721,1061,2023-12-22,Alice,North,45,Clothing,1364.51,1844.8,Returning,Cash,Online,83016.0,61402.95,21613.050000000003
722,1047,2023-07-10,David,North,36,Food,4043.53,4384.85,New,Cash,Online,157854.6,145567.08000000002,12287.51999999999
723,1021,2023-06-04,Eve,North,22,Electronics,1296.44,1751.24,New,Cash,Online,38527.28,28521.68,10005.599999999999
724,1080,2023-07-07,Charlie,West,14,Food,4127.54,4495.13,New,Bank Transfer,Retail,62931.82,57785.56,5146.260000000002
725,1085,2023-01-07,Eve,West,16,Food,472.08,842.46,New,Cash,Retail,13479.36,7553.28,5926.080000000001
726,1075,2023-05-13,Bob,East,36,Clothing,4337.61,4386.82,Returning,Credit Card,Online,157925.52,156153.96,1771.5599999999977
727,1036,2023-08-23,David,East,25,Food,2520.97,2707.11,New,Cash,Retail,67677.75,63024.24999999999,4653.500000000007
728,1099,2023-02-14,David,South,32,Clothing,1517.86,1948.46,New,Credit Card,Online,62350.72,48571.52,13779.200000000004
729,1019,2023-11-10,Bob,East,33,Furniture,1362.31,1486.29,Returning,Credit Card,Retail,49047.57,44956.229999999996,4091.340000000004
730,1020,2023-09-06,Bob,East,45,Clothing,2188.45,2255.05,New,Bank Transfer,Retail,101477.25000000001,98480.24999999999,2997.000000000029
731,1057,2023-01-31,Charlie,North,36,Food,4995.3,5165.09,Returning,Cash,Online,185943.24,179830.80000000002,6112.439999999973
732,1018,2023-01-23,David,North,20,Furniture,1140.62,1258.63,Returning,Bank Transfer,Online,25172.600000000002,22812.399999999998,2360.2000000000044
733,1047,2023-06-09,David,East,18,Clothing,560.92,1024.31,Returning,Cash,Online,18437.579999999998,10096.56,8341.019999999999
734,1049,2023-12-29,Charlie,South,38,Food,2945.92,3381.2200000000003,Returning,Cash,Retail,128486.36000000002,111944.96,16541.40000000001
735,1014,2023-06-07,Alice,North,3,Electronics,2468.29,2723.13,Returning,Cash,Retail,8169.39,7404.87,764.5200000000004
736,1015,2023-02-08,Charlie,East,23,Electronics,2644.77,2684.83,New,Cash,Online,61751.09,60829.71,921.3799999999974
737,1031,2023-03-23,Eve,East,32,Clothing,3351.33,3711.47,New,Cash,Retail,118767.04,107242.56,11524.479999999996
738,1001,2023-12-22,David,West,45,Clothing,1372.36,1687.83,New,Credit Card,Online,75952.34999999999,61756.2,14196.149999999994
739,1054,2023-09-15,Bob,South,16,Electronics,4557.79,5043.36,Returning,Credit Card,Retail,80693.76,72924.64,7769.119999999995
740,1003,2023-07-25,Eve,West,5,Food,2206.58,2490.47,New,Cash,Online,12452.349999999999,11032.9,1419.449999999999
741,1016,2023-03-18,David,South,4,Food,688.98,863.8100000000001,New,Credit Card,Retail,3455.2400000000002,2755.92,699.3200000000002
742,1087,2023-01-12,Charlie,North,21,Food,3724.38,3988.7,New,Bank Transfer,Retail,83762.7,78211.98,5550.720000000001
743,1057,2023-10-22,Eve,South,40,Clothing,3233.37,3723.21,New,Bank Transfer,Retail,148928.4,129334.79999999999,19593.600000000006
744,1075,2023-08-12,David,East,14,Furniture,1612.93,1964.15,Returning,Bank Transfer,Retail,27498.100000000002,22581.02,4917.080000000002
745,1012,2023-01-13,Alice,East,39,Furniture,3126.52,3465.79,New,Cash,Online,135165.81,121934.28,13231.529999999999
746,1074,2023-02-15,Alice,South,31,Furniture,1138.32,1266.25,Returning,Cash,Retail,39253.75,35287.92,3965.8300000000017
747,1096,2023-06-04,Bob,South,14,Furniture,2251.95,2626.32,Returning,Credit Card,Online,36768.48,31527.299999999996,5241.180000000008
748,1016,2023-04-23,David,South,6,Furniture,4502.09,4879.72,New,Credit Card,Online,29278.32,27012.54,2265.779999999999
749,1072,2023-08-21,Alice,West,12,Clothing,710.99,876.46,Returning,Credit Card,Online,10517.52,8531.880000000001,1985.6399999999994
750,1076,2023-01-17,Charlie,South,16,Clothing,1964.15,2211.17,Returning,Bank Transfer,Online,35378.72,31426.4,3952.3199999999997
751,1024,2023-12-26,David,North,17,Furniture,4114.66,4269.02,Returning,Bank Transfer,Retail,72573.34000000001,69949.22,2624.12000000001
752,1028,2023-08-11,Charlie,West,45,Clothing,4848.98,4985.75,Returning,Bank Transfer,Online,224358.75,218204.09999999998,6154.650000000023
753,1008,2023-12-20,Charlie,West,23,Clothing,2296.93,2319.62,Returning,Bank Transfer,Retail,53351.259999999995,52829.39,521.8699999999953
754,1092,2023-07-07,Alice,South,14,Furniture,2559.65,2709.4,Returning,Credit Card,Retail,37931.6,35835.1,2096.5
755,1036,2023-12-10,David,North,7,Food,2882.25,3163.7,Returning,Cash,Retail,22145.899999999998,20175.75,1970.1499999999978
756,1090,2023-12-31,Eve,West,46,Clothing,4665.12,4675.9,New,Cash,Retail,215091.4,214595.52,495.88000000000466
757,1008,2023-06-12,Alice,East,32,Food,4298.12,4446.9,New,Bank Transfer,Online,142300.8,137539.84,4760.959999999992
758,1058,2023-11-22,Alice,West,15,Clothing,894.48,1336.37,Returning,Cash,Retail,20045.55,13417.2,6628.3499999999985
759,1060,2023-03-15,David,South,44,Clothing,2211.95,2512.84,Returning,Cash,Online,110564.96,97325.79999999999,13239.160000000018
760,1050,2023-08-21,David,North,17,Furniture,2346.8,2654.65,New,Cash,Retail,45129.05,39895.600000000006,5233.449999999997
761,1028,2023-08-12,Charlie,South,41,Clothing,3956.03,4163.68,New,Bank Transfer,Retail,170710.88,162197.23,8513.649999999994
762,1092,2023-11-15,David,East,47,Electronics,3034.32,3375.79,New,Credit Card,Online,158662.13,142613.04,16049.089999999997
763,1041,2023-03-01,Charlie,East,44,Electronics,3288.39,3391.46,New,Credit Card,Retail,149224.24,144689.16,4535.079999999987
764,1100,2023-12-01,Alice,East,34,Furniture,4991.09,5402.28,Returning,Cash,Retail,183677.52,169697.06,13980.459999999992
765,1064,2023-08-10,Bob,South,5,Food,421.05,488.23,Returning,Credit Card,Retail,2441.15,2105.25,335.9000000000001
766,1027,2023-02-06,Eve,West,45,Food,1153.9,1485.34,New,Credit Card,Retail,66840.3,51925.50000000001,14914.799999999996
767,1063,2023-10-05,Alice,South,27,Food,2069.08,2246.24,New,Bank Transfer,Retail,60648.479999999996,55865.159999999996,4783.32
768,1017,2023-07-15,David,North,23,Electronics,1771.52,2147.8,New,Bank Transfer,Online,49399.4,40744.96,8654.440000000002
769,1073,2023-12-18,Eve,West,40,Food,157.15,436.53,New,Cash,Retail,17461.199999999997,6286.0,11175.199999999997
770,1033,2023-08-30,Bob,East,14,Food,504.3,735.95,Returning,Cash,Retail,10303.300000000001,7060.2,3243.1000000000013
771,1084,2023-11-20,Bob,South,15,Furniture,3420.72,3513.74,New,Cash,Online,52706.1,51310.799999999996,1395.300000000003
772,1077,2023-08-07,Charlie,East,43,Food,4402.66,4724.7,New,Bank Transfer,Retail,203162.1,189314.38,13847.720000000001
773,1092,2023-07-11,Eve,East,33,Electronics,2595.42,3083.06,New,Credit Card,Online,101740.98,85648.86,16092.119999999995
774,1029,2023-01-17,Charlie,North,31,Electronics,2719.0,3133.55,Returning,Bank Transfer,Retail,97140.05,84289.0,12851.050000000003
775,1013,2023-01-12,Alice,West,35,Electronics,1312.71,1352.11,Returning,Bank Transfer,Retail,47323.85,45944.85,1379.0
776,1046,2023-07-12,Eve,North,17,Furniture,3850.99,4045.34,Returning,Credit Card,Online,68770.78,65466.829999999994,3303.9500000000044
777,1035,2023-01-22,Alice,North,28,Furniture,3771.38,4234.92,New,Credit Card,Retail,118577.76000000001,105598.64,12979.12000000001
778,1006,2023-04-30,Charlie,North,19,Clothing,2962.41,3218.9,New,Cash,Retail,61159.1,56285.78999999999,4873.310000000005
779,1082,2023-07-29,Eve,East,46,Food,1102.69,1437.12,New,Credit Card,Online,66107.51999999999,50723.740000000005,15383.779999999984
780,1069,2023-11-02,Charlie,North,23,Furniture,530.24,987.41,Returning,Credit Card,Online,22710.43,12195.52,10514.91
781,1047,2023-09-27,Eve,North,32,Electronics,367.98,806.1400000000001,Returning,Credit Card,Retail,25796.480000000003,11775.36,14021.120000000003
782,1025,2023-07-11,Charlie,West,40,Electronics,2983.85,3239.74,New,Credit Card,Online,129589.59999999999,119354.0,10235.599999999991
783,1066,2023-06-24,Bob,West,13,Furniture,4133.92,4358.37,New,Cash,Retail,56658.81,53740.96,2917.8499999999985
784,1010,2023-10-12,Charlie,North,20,Furniture,4298.74,4475.19,Returning,Cash,Online,89503.79999999999,85974.79999999999,3529.0
785,1056,2023-07-23,Bob,West,35,Furniture,2344.93,2707.25,New,Credit Card,Retail,94753.75,82072.54999999999,12681.200000000012
786,1030,2023-06-13,Charlie,West,5,Clothing,3932.14,4082.76,New,Credit Card,Online,20413.800000000003,19660.7,753.1000000000022
787,1005,2023-09-08,Eve,North,9,Electronics,4737.06,4869.5,New,Cash,Online,43825.5,42633.54,1191.9599999999991
788,1033,2023-08-15,Eve,East,29,Clothing,1412.09,1596.65,Returning,Cash,Online,46302.850000000006,40950.61,5352.240000000005
789,1065,2023-01-07,Eve,North,6,Clothing,2019.9,2116.74,New,Credit Card,Online,12700.439999999999,12119.400000000001,581.0399999999972
790,1018,2023-01-29,David,West,25,Food,4660.82,5011.429999999999,New,Bank Transfer,Online,125285.74999999999,116520.5,8765.249999999985
791,1096,2023-02-02,Alice,East,31,Electronics,1724.24,2036.2,New,Cash,Online,63122.200000000004,53451.44,9670.760000000002
792,1049,2023-05-14,Eve,South,22,Electronics,4573.69,4820.299999999999,New,Cash,Online,106046.59999999998,100621.18,5425.419999999984
793,1011,2023-03-20,Bob,East,2,Furniture,4906.17,5107.43,Returning,Cash,Online,10214.86,9812.34,402.52000000000044
794,1085,2023-02-27,Eve,West,45,Furniture,3325.96,3781.4,Returning,Credit Card,Online,170163.0,149668.2,20494.79999999999
795,1026,2023-01-26,David,East,5,Food,4093.61,4117.88,Returning,Credit Card,Retail,20589.4,20468.05,121.35000000000218
796,1063,2023-08-14,Bob,North,27,Clothing,3760.25,4147.11,New,Cash,Online,111971.96999999999,101526.75,10445.219999999987
797,1089,2023-10-12,David,South,25,Furniture,3512.69,3964.63,Returning,Credit Card,Retail,99115.75,87817.25,11298.5
798,1086,2023-01-04,Bob,South,8,Furniture,1569.31,1798.02,New,Credit Card,Online,14384.16,12554.48,1829.6800000000003
799,1059,2023-04-09,Charlie,South,1,Electronics,332.62,612.46,Returning,Cash,Retail,612.46,332.62,279.84000000000003
800,1027,2023-02-08,Alice,West,20,Electronics,1748.11,2220.9,New,Credit Card,Retail,44418.0,34962.2,9455.800000000003
801,1049,2023-09-28,Alice,West,44,Furniture,3351.33,3465.35,Returning,Bank Transfer,Online,152475.4,147458.52,5016.880000000005
802,1077,2023-10-12,David,South,23,Electronics,557.52,822.39,Returning,Credit Card,Online,18914.97,12822.96,6092.010000000002
803,1033,2023-06-06,Alice,East,32,Food,108.99,351.6,Returning,Credit Card,Retail,11251.2,3487.68,7763.52
804,1098,2023-03-16,David,South,11,Furniture,741.48,878.09,New,Cash,Retail,9658.99,8156.280000000001,1502.7099999999991
805,1099,2023-10-15,David,East,39,Electronics,3592.89,4004.0,New,Cash,Online,156156.0,140122.71,16033.290000000008
806,1001,2023-05-10,David,East,47,Food,4865.33,5316.13,New,Bank Transfer,Online,249858.11000000002,228670.51,21187.600000000006
807,1021,2023-06-24,Alice,West,24,Electronics,4916.17,5309.32,Returning,Credit Card,Online,127423.68,117988.08,9435.599999999991
808,1055,2023-03-25,David,East,11,Electronics,2495.2,2600.93,New,Bank Transfer,Retail,28610.23,27447.199999999997,1163.0300000000025
809,1006,2023-01-22,Alice,South,29,Electronics,4353.29,4405.8,New,Bank Transfer,Online,127768.20000000001,126245.41,1522.7900000000081
810,1092,2023-01-27,David,West,26,Furniture,3697.29,4003.96,New,Cash,Online,104102.96,96129.54,7973.420000000013
811,1081,2023-07-14,Eve,North,16,Clothing,2530.15,2568.13,New,Credit Card,Online,41090.08,40482.4,607.6800000000003
812,1069,2023-12-03,David,North,35,Electronics,2885.16,3224.84,New,Cash,Online,112869.40000000001,100980.59999999999,11888.800000000017
813,1095,2023-08-24,Bob,West,20,Food,729.27,999.18,New,Bank Transfer,Online,19983.6,14585.4,5398.199999999999
814,1005,2023-04-02,David,South,46,Furniture,4691.42,5026.1900000000005,Returning,Bank Transfer,Retail,231204.74000000002,215805.32,15399.420000000013
815,1003,2023-01-21,Charlie,North,3,Furniture,1792.05,2091.23,Returning,Cash,Retail,6273.6900000000005,5376.15,897.5400000000009
816,1053,2023-10-30,David,North,1,Food,2258.44,2475.56,New,Cash,Online,2475.56,2258.44,217.1199999999999
817,1023,2023-12-23,Bob,East,47,Electronics,3374.72,3483.15,Returning,Cash,Online,163708.05000000002,158611.84,5096.210000000021
818,1053,2023-03-25,Bob,East,1,Clothing,1702.82,1862.61,Returning,Cash,Retail,1862.61,1702.82,159.78999999999996
819,1037,2023-09-19,Alice,South,17,Electronics,1308.58,1575.59,New,Cash,Online,26785.03,22245.86,4539.169999999998
820,1074,2023-05-27,Eve,West,2,Food,3173.69,3503.11,New,Bank Transfer,Retail,7006.22,6347.38,658.8400000000001
821,1074,2023-09-14,David,South,29,Furniture,173.67,565.62,Returning,Cash,Online,16402.98,5036.429999999999,11366.55
822,1083,2023-02-27,Alice,West,20,Clothing,3617.59,4003.5,New,Credit Card,Retail,80070.0,72351.8,7718.199999999997
823,1017,2023-01-15,Eve,North,6,Furniture,2594.42,3081.04,Returning,Bank Transfer,Retail,18486.239999999998,15566.52,2919.7199999999975
824,1085,2023-06-11,David,East,8,Food,3048.48,3198.54,Returning,Bank Transfer,Online,25588.32,24387.84,1200.4799999999996
825,1078,2023-06-12,Charlie,South,29,Electronics,3177.81,3222.65,Returning,Credit Card,Retail,93456.85,92156.49,1300.3600000000006
826,1073,2023-11-16,David,South,48,Clothing,2658.9,2838.27,New,Credit Card,Online,136236.96,127627.20000000001,8609.75999999998
827,1001,2023-10-08,Bob,West,33,Furniture,2933.54,3307.75,Returning,Bank Transfer,Retail,109155.75,96806.81999999999,12348.930000000008
828,1051,2023-10-07,Bob,West,3,Furniture,3434.75,3659.42,New,Cash,Online,10978.26,10304.25,674.0100000000002
829,1045,2023-01-12,Charlie,South,35,Furniture,3777.94,4188.66,New,Bank Transfer,Online,146603.1,132227.9,14375.200000000012
830,1077,2023-10-01,Alice,West,5,Electronics,3650.89,3930.06,New,Bank Transfer,Online,19650.3,18254.45,1395.8499999999985
831,1004,2023-09-28,Eve,South,27,Clothing,4354.6,4820.200000000001,New,Credit Card,Retail,130145.40000000002,117574.20000000001,12571.200000000012
832,1062,2023-07-27,David,South,44,Electronics,987.74,1462.19,New,Bank Transfer,Online,64336.36,43460.56,20875.800000000003
833,1065,2023-01-27,Bob,South,12,Electronics,2035.68,2079.64,Returning,Cash,Online,24955.68,24428.16,527.5200000000004
834,1032,2023-03-13,Alice,North,20,Electronics,4741.59,4975.2300000000005,New,Credit Card,Online,99504.6,94831.8,4672.800000000003
835,1034,2023-03-01,Charlie,West,45,Food,2013.12,2321.87,New,Bank Transfer,Retail,104484.15,90590.4,13893.75
836,1092,2023-05-25,Bob,East,20,Food,668.11,803.49,New,Bank Transfer,Online,16069.8,13362.2,2707.5999999999985
